#FeatureID	taxonomy	confidence
ASV_355	d__Bacteria; p__Gemmatimonadota; c__BD2-11_terrestrial_group; o__BD2-11_terrestrial_group; f__BD2-11_terrestrial_group; g__BD2-11_terrestrial_group	0.853168892
ASV_356	Unassigned	0.961473725
ASV_357	d__Bacteria	0.905697229
ASV_358	d__Archaea; p__Thermoplasmatota; c__Thermoplasmata; o__Marine_Group_II; f__Marine_Group_II; g__Marine_Group_II; s__hydrothermal_vent	0.847921379
ASV_359	d__Eukaryota; p__MAST-4; c__MAST-4; o__MAST-4; f__MAST-4; g__MAST-4; s__uncultured_stramenopile	0.950612385
ASV_360	Unassigned	0.383468858
ASV_361	d__Eukaryota	0.999807324
ASV_362	d__Eukaryota; p__Euglenozoa; c__Diplonemea; o__Diplonemea; f__Diplonemea	0.79507616
ASV_363	d__Bacteria; p__Proteobacteria	0.997618221
ASV_364	Unassigned	0.422394669
ASV_365	Unassigned	0.424252275
ASV_366	d__Bacteria; p__Nitrospinota; c__Nitrospinia; o__Nitrospinales; f__Nitrospinaceae; g__LS-NOB	0.912819665
ASV_367	d__Eukaryota; p__Euglenozoa; c__Diplonemea; o__Diplonemea; f__Diplonemea; g__SCM38C39_marine_group	0.933982654
ASV_368	d__Eukaryota	0.998528397
ASV_369	d__Bacteria	0.875633864
ASV_370	d__Eukaryota	0.995523591
ASV_371	d__Eukaryota	0.984607714
ASV_372	d__Eukaryota; p__Chlorophyta; c__Ulvophyceae; o__Ulvophyceae; f__Ulvophyceae; g__Ulvophyceae; s__Halofilum_salinum	0.754140164
ASV_373	d__Archaea; p__Thermoplasmatota; c__Thermoplasmata; o__Thermoplasmata; f__Thermoplasmata; g__Marine_Group_III; s__metagenome	0.973678047
ASV_374	d__Bacteria	0.807834287
ASV_375	d__Bacteria	0.90072762
ASV_376	d__Eukaryota; p__Euglenozoa; c__Kinetoplastea; o__Incertae_Sedis; f__Incertae_Sedis; g__Hemistasia	0.867496726
ASV_377	d__Eukaryota; p__MAST-4; c__MAST-4; o__MAST-4; f__MAST-4; g__MAST-4; s__uncultured_stramenopile	0.812706232
ASV_378	d__Eukaryota	0.946409464
ASV_379	d__Bacteria	0.983385498
ASV_380	Unassigned	0.748092998
ASV_381	d__Eukaryota	0.998173281
ASV_382	d__Eukaryota	0.998807223
ASV_383	d__Eukaryota; p__Ciliophora; c__Intramacronucleata	0.714360888
ASV_384	d__Eukaryota	0.999767246
ASV_385	d__Eukaryota	0.997155353
ASV_386	d__Eukaryota; p__Prymnesiophyceae; c__Prymnesiophyceae	0.726347449
ASV_387	d__Bacteria	0.970738971
ASV_388	d__Bacteria	0.852681224
ASV_389	d__Bacteria	0.723446405
ASV_390	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__Phycisphaeraceae; g__FS140-16B-02_marine_group; s__marine_metagenome	0.810005291
ASV_391	d__Eukaryota	0.999438046
ASV_392	Unassigned	0.632826047
ASV_393	d__Eukaryota	0.997777405
ASV_394	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0.989838982
ASV_395	d__Eukaryota; p__Diatomea; c__Mediophyceae; o__Mediophyceae; f__Mediophyceae	0.959571631
ASV_396	d__Eukaryota; p__Annelida	0.922052272
ASV_397	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae; o__Gonyaulacales; f__Gonyaulacales; g__Neoceratium	0.798829745
ASV_398	d__Eukaryota	0.999512751
ASV_399	d__Eukaryota	0.999984217
ASV_400	d__Eukaryota	0.988235628
ASV_401	d__Eukaryota	0.999615856
ASV_402	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0.971573148
ASV_403	d__Bacteria	0.899779948
ASV_404	d__Eukaryota	0.99982645
ASV_405	d__Eukaryota; p__Diatomea; c__Bacillariophyceae; o__Bacillariophyceae; f__Bacillariophyceae	0.7080179
ASV_406	d__Bacteria	0.842285766
ASV_407	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta	0.828688192
ASV_408	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae	0.879797871
ASV_409	d__Eukaryota	0.998931216
ASV_410	d__Bacteria	0.981775753
ASV_411	d__Eukaryota; p__Euglenozoa; c__Euglenida; o__Heteronematina; f__Heteronematina; g__Petalomonas; s__Petalomonas_cantuscygni	0.86185566
ASV_412	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	0.969238537
ASV_413	d__Eukaryota	0.999333556
ASV_414	d__Eukaryota; p__Ochrophyta; c__Chrysophyceae; o__Chrysophyceae; f__Chrysophyceae; g__Chrysophyceae; s__uncultured_Hydrurus	0.951169905
ASV_415	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales; g__Amoebophrya	0.739229633
ASV_416	d__Eukaryota	0.999986171
ASV_417	d__Eukaryota	0.709958947
ASV_418	d__Eukaryota	0.99998306
ASV_419	d__Eukaryota; p__MAST-2; c__MAST-2; o__MAST-2; f__MAST-2; g__MAST-2; s__uncultured_marine	0.995458906
ASV_420	d__Eukaryota	0.9999496
ASV_421	d__Bacteria	0.836190754
ASV_422	d__Eukaryota; p__Retaria	0.756350619
ASV_423	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0.990194421
ASV_424	d__Archaea; p__Thermoplasmatota; c__Thermoplasmata; o__Marine_Group_II; f__Marine_Group_II; g__Marine_Group_II; s__hydrothermal_vent	0.929602833
ASV_425	d__Bacteria	0.963377469
ASV_426	d__Eukaryota	0.997178065
ASV_427	d__Eukaryota	0.999878359
ASV_428	d__Eukaryota; p__Chlorophyta; c__Ulvophyceae; o__Ulvophyceae; f__Ulvophyceae; g__Ulvophyceae	0.980214499
ASV_429	d__Eukaryota; p__Chlorophyta; c__Mamiellophyceae	0.93699067
ASV_430	Unassigned	0.347779881
ASV_431	Unassigned	0.337250591
ASV_432	d__Eukaryota; p__Nematozoa; c__Chromadorea	0.886770759
ASV_433	d__Eukaryota	0.999982304
ASV_434	Unassigned	0.658454547
ASV_435	d__Bacteria	0.965605358
ASV_436	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae	0.719890084
ASV_437	d__Eukaryota	0.804382842
ASV_438	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae	0.805570343
ASV_439	d__Eukaryota	0.83570721
ASV_440	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__SAR11_clade	0.71931955
ASV_441	d__Eukaryota	0.996361527
ASV_442	d__Archaea; p__Thermoplasmatota; c__Thermoplasmata; o__SG8-5; f__SG8-5; g__SG8-5; s__Euryarchaeota_archaeon	0.9526904
ASV_443	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0.989990825
ASV_444	d__Eukaryota	0.987259501
ASV_445	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae	0.744390058
ASV_446	d__Eukaryota	0.998247512
ASV_447	d__Eukaryota	0.99935464
ASV_448	d__Eukaryota	0.995202525
ASV_449	Unassigned	0.899117503
ASV_450	Unassigned	0.958563435
ASV_451	d__Eukaryota	0.984878434
ASV_452	d__Bacteria	0.881350837
ASV_453	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__OM182_clade; f__OM182_clade; g__OM182_clade; s__marine_gamma	0.745946727
ASV_454	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Spirotrichea; f__Hypotrichia	0.877043792
ASV_455	d__Eukaryota; p__Prymnesiophyceae; c__Prymnesiophyceae; o__Prymnesiales; f__Prymnesiales; g__OLI16029	0.990163821
ASV_456	d__Eukaryota	0.999881025
ASV_457	d__Eukaryota	0.999698115
ASV_458	d__Eukaryota	0.99785228
ASV_459	Unassigned	0.867891889
ASV_460	d__Eukaryota	0.999404091
ASV_461	Unassigned	0.705311995
ASV_462	d__Eukaryota	0.941562517
ASV_463	d__Archaea; p__Thermoplasmatota; c__Thermoplasmata; o__Methanomassiliicoccales; f__Methanomassiliicoccaceae; g__Methanomassiliicoccus	0.944714231
ASV_464	d__Eukaryota; p__Nematozoa; c__Chromadorea; o__Monhysterida; f__Monhysterida; g__Monhysterida; s__Tridentulus_sp.	0.862233949
ASV_465	d__Bacteria	0.889239863
ASV_466	d__Archaea; p__Thermoplasmatota; c__Thermoplasmata; o__Marine_Group_II; f__Marine_Group_II; g__Marine_Group_II; s__hydrothermal_vent	0.726978619
ASV_467	d__Eukaryota	0.927781635
ASV_468	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Pedosphaerales; f__Pedosphaeraceae	0.708496985
ASV_469	d__Bacteria; p__Proteobacteria	0.740883008
ASV_470	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__SAR11_clade; f__Clade_I	0.740674431
ASV_471	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Conthreep	0.758008621
ASV_472	d__Eukaryota	0.997672155
ASV_473	d__Eukaryota	0.972156547
ASV_474	d__Eukaryota	0.999989053
ASV_475	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0.946504415
ASV_476	d__Eukaryota	0.999276953
ASV_477	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__SAR11_clade; f__Clade_II; g__Clade_II	0.833424913
ASV_478	d__Eukaryota	0.99608847
ASV_479	d__Eukaryota	0.999887741
ASV_480	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Conthreep	0.83721273
ASV_481	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0.821877908
ASV_482	Unassigned	0.944769697
ASV_483	d__Eukaryota	0.999404401
ASV_484	d__Eukaryota; p__Diatomea; c__Bacillariophyceae; o__Bacillariophyceae; f__Bacillariophyceae	0.790815484
ASV_485	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales_Group_II; g__Syndiniales_Group_II; s__Pentapharsodinium_tyrrhenicum	0.924875734
ASV_486	d__Eukaryota	0.999753382
ASV_487	d__Eukaryota; p__Arthropoda; c__Ostracoda; o__Podocopida; f__Podocopida; g__Podocopida	0.965492509
ASV_488	d__Eukaryota; p__Cercozoa; c__Cercomonadidae; o__Cercomonadidae; f__Cercomonadidae; g__Cercomonas	0.819200419
ASV_489	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Spirotrichea	0.700395776
ASV_490	d__Bacteria	0.969569781
ASV_491	d__Bacteria	0.896650281
ASV_492	d__Eukaryota	0.997750193
ASV_493	d__Eukaryota	0.999942489
ASV_494	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__SAR11_clade; f__Clade_II; g__Clade_II	0.770958584
ASV_495	d__Eukaryota	0.999989874
ASV_496	d__Eukaryota	0.967126583
ASV_497	d__Eukaryota	0.999712333
ASV_498	d__Eukaryota	0.999739866
ASV_499	d__Eukaryota; p__Euglenozoa; c__Euglenida; o__Heteronematina; f__Heteronematina; g__Petalomonas	0.735577648
ASV_500	d__Bacteria	0.954019471
ASV_501	d__Archaea; p__Thermoplasmatota; c__Thermoplasmata; o__Marine_Group_II; f__Marine_Group_II; g__Marine_Group_II	0.769626807
ASV_502	d__Eukaryota	0.985697104
ASV_503	d__Eukaryota	0.981085209
ASV_504	d__Eukaryota; p__Cercozoa	0.703196793
ASV_505	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Psychrobacter	0.87567547
ASV_506	d__Eukaryota; p__Arthropoda; c__Maxillopoda	0.89084968
ASV_507	d__Archaea; p__Thermoplasmatota; c__Thermoplasmata; o__Thermoplasmata; f__Thermoplasmata; g__Marine_Group_III; s__metagenome	0.975433666
ASV_508	d__Eukaryota; p__Annelida	0.754651922
ASV_509	d__Eukaryota; p__Euglenozoa; c__Diplonemea; o__Diplonemea; f__Diplonemea; g__SCM38C39_marine_group; s__uncultured_eukaryote	0.709927176
ASV_510	d__Eukaryota; p__Chlorophyta	0.981203483
ASV_511	d__Eukaryota	0.999128657
ASV_512	d__Eukaryota	0.999949851
ASV_513	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0.898531022
ASV_514	d__Eukaryota; p__Ciliophora; c__Intramacronucleata	0.876325819
ASV_515	Unassigned	0.31854814
ASV_516	d__Eukaryota	0.999937606
ASV_517	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae	0.731669007
ASV_518	d__Eukaryota	0.998833374
ASV_519	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Opitutales; f__Puniceicoccaceae	0.970315782
ASV_520	d__Eukaryota	0.91810816
ASV_521	d__Eukaryota; p__Euglenozoa; c__Kinetoplastea	0.997235052
ASV_522	d__Bacteria	0.955803258
ASV_523	d__Eukaryota	0.995027102
ASV_524	d__Eukaryota; p__Euglenozoa; c__Diplonemea; o__Diplonemea; f__Diplonemea; g__SCM38C39_marine_group	0.999848446
ASV_525	d__Eukaryota	0.99926367
ASV_526	d__Eukaryota; p__MAST-4; c__MAST-4; o__MAST-4; f__MAST-4; g__MAST-4; s__uncultured_stramenopile	0.880539637
ASV_527	d__Eukaryota; p__Labyrinthulomycetes; c__Labyrinthulomycetes; o__Labyrinthulomycetes; f__Thraustochytriaceae; g__Aplanochytrium; s__uncultured_marine	0.991001674
ASV_528	d__Eukaryota; p__Diatomea; c__Bacillariophyceae; o__Bacillariophyceae; f__Bacillariophyceae; g__Pseudo-nitzschia; s__Pseudo-nitzschia_australis	0.830090228
ASV_529	d__Eukaryota; p__Euglenozoa; c__Diplonemea; o__Diplonemea; f__Diplonemea; g__SCM38C39_marine_group; s__uncultured_eukaryote	0.877791671
ASV_530	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Spirotrichea; f__Hypotrichia	0.898775118
ASV_531	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Defluviicoccales; f__uncultured; g__uncultured; s__marine_metagenome	0.730938737
ASV_532	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0.797913479
ASV_533	d__Eukaryota	0.999896292
ASV_534	d__Eukaryota	0.88777418
ASV_535	d__Eukaryota	0.999841253
ASV_536	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__SAR86_clade; f__SAR86_clade; g__SAR86_clade; s__gamma_proteobacterium	0.707316211
ASV_537	d__Eukaryota	0.831836987
ASV_538	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Isosphaerales; f__Isosphaeraceae	0.993472833
ASV_539	d__Eukaryota; p__Prymnesiophyceae; c__Prymnesiophyceae	0.718470054
ASV_540	d__Eukaryota; p__Ochrophyta; c__Chrysophyceae; o__Ochromonadales; f__Ochromonadales; g__uncultured; s__uncultured_eukaryote	0.911486841
ASV_541	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Spirotrichea	0.767053032
ASV_542	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__Phycisphaeraceae; g__JL-ETNP-F27; s__metagenome	0.710718776
ASV_543	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Litostomatea; f__Mesodiniidae; g__Mesodiniidae	0.842517849
ASV_544	d__Eukaryota; p__Cercozoa; c__Glissomonadida; o__Glissomonadida; f__Glissomonadida	0.7183077
ASV_545	d__Bacteria	0.931371947
ASV_546	d__Eukaryota	0.999396555
ASV_547	Unassigned	0.747515419
ASV_548	Unassigned	0.901938309
ASV_549	d__Eukaryota	0.988627728
ASV_550	Unassigned	0.803899462
ASV_551	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	0.996476231
ASV_552	d__Archaea; p__Thermoplasmatota; c__Thermoplasmata; o__Marine_Group_II; f__Marine_Group_II; g__Marine_Group_II; s__metagenome	0.724669109
ASV_553	d__Eukaryota	0.999821175
ASV_554	d__Eukaryota; p__Retaria; c__Foraminifera; o__Tubothalamea; f__Miliolida	0.990319171
ASV_555	d__Eukaryota; p__Chlorophyta; c__Chlorophyceae; o__Chlorophyceae; f__Chlorophyceae; g__Chlorophyceae	0.823522944
ASV_556	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__SAR11_clade; f__Clade_I	0.842793014
ASV_557	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Spirotrichea; f__Oligotrichia	0.938692616
ASV_558	Unassigned	0.314131174
ASV_559	d__Archaea; p__Thermoplasmatota; c__Thermoplasmata; o__Thermoplasmata; f__Thermoplasmata; g__Marine_Group_III; s__Marine_Group	0.897598026
ASV_560	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae	0.776169938
ASV_561	d__Eukaryota	0.9993989
ASV_562	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__SAR11_clade; f__Clade_IV; g__Clade_IV	0.979342591
ASV_563	d__Bacteria; p__Gemmatimonadota; c__PAUC43f_marine_benthic_group; o__PAUC43f_marine_benthic_group; f__PAUC43f_marine_benthic_group; g__PAUC43f_marine_benthic_group	0.892489415
ASV_564	d__Eukaryota	0.999821932
ASV_565	d__Eukaryota; p__Diatomea; c__Mediophyceae; o__Mediophyceae; f__Mediophyceae; g__Chaetoceros; s__Chaetoceros_didymus	0.999004645
ASV_566	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Opitutales; f__Puniceicoccaceae	0.838923362
ASV_567	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Conthreep; f__Phyllopharyngea; g__Pithites; s__uncultured_marine	0.915784373
ASV_568	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Spirotrichea	0.75931644
ASV_569	d__Eukaryota	0.997475997
ASV_570	d__Eukaryota; p__Ochrophyta; c__Chrysophyceae; o__Chrysophyceae; f__Chrysophyceae; g__Chrysophyceae; s__uncultured_Hydrurus	0.877353145
ASV_571	Unassigned	0.549176418
ASV_572	Unassigned	0.956767387
ASV_573	d__Bacteria	0.896432724
ASV_574	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Planctomycetales; f__Schlesneriaceae; g__Schlesneria	0.874157813
ASV_575	d__Eukaryota	0.982349164
ASV_576	d__Eukaryota; p__Ochrophyta; c__Chrysophyceae	0.844171838
ASV_577	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__SAR86_clade; f__SAR86_clade; g__SAR86_clade	0.986336109
ASV_578	d__Eukaryota; p__Euglenozoa; c__Kinetoplastea; o__Trypanosomatida; f__Trypanosomatida	0.827104741
ASV_579	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Opitutales; f__Puniceicoccaceae; g__Lentimonas; s__seawater_metagenome	0.759161134
ASV_580	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales	0.918976583
ASV_581	d__Eukaryota	0.744999831
ASV_582	d__Eukaryota	0.969806366
ASV_583	Unassigned	0.373256838
ASV_584	Unassigned	0.924727076
ASV_585	d__Eukaryota	0.992707544
ASV_586	d__Archaea; p__Thermoplasmatota; c__Thermoplasmata; o__Marine_Group_II; f__Marine_Group_II; g__Marine_Group_II; s__Marine_group	0.947429598
ASV_587	d__Eukaryota	0.999325252
ASV_588	d__Eukaryota; p__Diatomea; c__Bacillariophyceae; o__Bacillariophyceae; f__Bacillariophyceae	0.922939487
ASV_589	d__Eukaryota	0.737724046
ASV_590	d__Eukaryota; p__Ochrophyta; c__MOCH-2; o__MOCH-2; f__MOCH-2; g__MOCH-2; s__uncultured_eukaryote	0.747599528
ASV_591	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales	0.854454268
ASV_592	d__Bacteria	0.795134232
ASV_593	d__Eukaryota	0.967379322
ASV_594	d__Eukaryota	0.999977618
ASV_595	d__Eukaryota; p__Annelida; c__Polychaeta	0.877500202
ASV_596	d__Archaea; p__Thermoplasmatota; c__Thermoplasmata; o__Thermoplasmata; f__Thermoplasmata; g__Marine_Group_III; s__metagenome	0.978617992
ASV_597	d__Eukaryota; p__Porifera; c__Calcarea	0.799546664
ASV_598	d__Eukaryota	0.999894959
ASV_599	d__Eukaryota	0.998545984
ASV_600	d__Eukaryota	0.999020236
ASV_601	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales_Group_I; g__Syndiniales_Group_I; s__uncultured_Duboscquella	0.89921536
ASV_602	d__Eukaryota	0.992175291
ASV_603	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__SAR11_clade; f__Clade_I	0.928491777
ASV_604	d__Eukaryota; p__Arthropoda; c__Maxillopoda; o__Calanoida; f__Calanoida; g__Calanoida	0.985097224
ASV_605	d__Eukaryota	0.963618321
ASV_606	d__Eukaryota	0.985950368
ASV_607	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0.996597891
ASV_608	d__Bacteria; p__Proteobacteria	0.736055206
ASV_609	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Thalassobaculales; f__Nisaeaceae; g__OM75_clade; s__marine_metagenome	0.739804407
ASV_610	d__Eukaryota; p__Ochrophyta	0.946742944
ASV_611	d__Eukaryota	0.998527161
ASV_612	d__Eukaryota; p__Diatomea	0.930691595
ASV_613	d__Eukaryota; p__Diatomea; c__Coscinodiscophytina; o__Fragilariales; f__Fragilariales	0.819688143
ASV_614	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	0.98854873
ASV_615	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae; o__Peridiniales; f__Peridiniales; g__Protoperidinium; s__Protoperidinium_depressum	0.989854467
ASV_616	d__Bacteria; p__Chloroflexi	0.702664668
ASV_617	d__Eukaryota	0.813112007
ASV_618	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__SAR11_clade; f__Clade_II; g__Clade_II	0.948747522
ASV_619	d__Eukaryota; p__Arthropoda; c__Branchiopoda; o__Diplostraca; f__Diplostraca; g__Diplostraca	0.994021433
ASV_620	d__Eukaryota	0.999638531
ASV_621	d__Eukaryota; p__Dinoflagellata	0.75045394
ASV_622	d__Eukaryota	0.998442839
ASV_623	d__Bacteria	0.735276225
ASV_624	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Magnoliophyta; f__Magnoliophyta; g__Magnoliophyta; s__Zostera_marina	0.719280894
ASV_625	Unassigned	0.584181498
ASV_626	d__Eukaryota	0.946057081
ASV_627	d__Eukaryota	0.999574899
ASV_628	Unassigned	0.534575647
ASV_629	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Nitrosococcales; f__Methylophagaceae	0.740416976
ASV_630	d__Bacteria	0.957793253
ASV_631	d__Eukaryota	0.99982816
ASV_632	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales; g__Amoebophrya	0.795345165
ASV_633	d__Eukaryota	0.999086598
ASV_634	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__SAR11_clade; f__uncultured; g__uncultured; s__uncultured_Candidatus	0.855813823
ASV_635	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0.948394501
ASV_636	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0.958493246
ASV_637	d__Eukaryota; p__Diatomea	0.90266787
ASV_638	d__Eukaryota; p__Cercozoa; c__uncultured; o__uncultured; f__uncultured; g__uncultured; s__Reticulamoeba_sp.	0.882180345
ASV_639	d__Eukaryota	0.996218912
ASV_640	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0.991605818
ASV_641	d__Eukaryota	0.999580113
ASV_642	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	0.957756608
ASV_643	d__Eukaryota	0.999831913
ASV_644	d__Bacteria	0.968705363
ASV_645	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0.91174594
ASV_646	d__Eukaryota	0.999758157
ASV_647	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__SAR11_clade; f__Clade_II; g__Clade_II	0.762979338
ASV_648	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales_Group_I; g__Syndiniales_Group_I; s__Takayama_cf.	0.737687902
ASV_649	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0.964458084
ASV_650	d__Bacteria	0.953798659
ASV_651	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	0.991826732
ASV_652	Unassigned	0.795818911
ASV_653	d__Eukaryota	0.999929974
ASV_654	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae; g__Trebouxiophyceae; s__Leptochlorella_corticola	0.890443291
ASV_655	d__Eukaryota	0.884229617
ASV_656	d__Eukaryota; p__Retaria; c__Acantharia; o__Arthracanthida; f__Arthracanthida; g__Hexaconus	0.831837039
ASV_657	d__Bacteria	0.998574498
ASV_658	d__Eukaryota	0.984903832
ASV_659	d__Eukaryota	0.999275601
ASV_660	d__Eukaryota	0.998448065
ASV_661	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	0.991570101
ASV_662	d__Eukaryota; p__Euglenozoa; c__Euglenida; o__Heteronematina; f__Heteronematina; g__Petalomonas; s__Petalomonas_cantuscygni	0.816160928
ASV_663	d__Eukaryota	0.999934547
ASV_664	d__Eukaryota	0.965594787
ASV_665	d__Bacteria; p__Nitrospinota; c__Nitrospinia; o__Nitrospinales; f__Nitrospinaceae; g__Nitrospina; s__metagenome	0.997093539
