,X1G-01,X1G-02,X1G-03,X1G-04,X1G-05,X1G-06,X1G-07,X1G-08,X1G-09,X1G-10,X1G-11,X1G-12,X1G-13,X1G-14,X1G-15,X1N-01,X1N-02,X1N-03,X1N-04,X1N-05,X1N-06,X1N-07,X1N-08,X1N-09,X1N-10,X1N-11,X1N-12,X1N-13,X1N-14,X1T-01,X1T-02,X1T-03,X1T-04,X1T-05,X1T-06,X1T-07,X1T-08,X1T-09,X1T-10,X1T-11,X1T-12,X1T-13,X1T-14,X1T-15,X1T-16,X1T-17,X1T-18,X1T-19,X1T-20,X1T-21,X1T-22,X1T-23,X1T-24,X1T-25,X1T-26,X1T-27,X1T-28,X1T-29,X1T-30,X1T-31,X1T-32,X1T-33,X1T-34,X1T-35,X1T-36,X1T-37,X1T-38,X1T-39,X1T-40,X1T-41,X1T-42,X1T-43,X1T-44,X2G-01,X2G-02,X2G-03,X2G-04,X2G-05,X2G-07,X2G-08,X2G-09,X2G-10,X2G-11,X2G-12,X2G-13,X2G-14,X2G-15,X2N-01,X2N-02,X2N-03,X2N-04,X2N-05,X2N-06,X2N-07,X2N-08,X2N-09,X2N-10,X2N-11,X2N-12,X2N-13,X2N-14,X2T-01,X2T-02,X2T-03,X2T-04,X2T-05,X2T-06,X2T-07,X2T-08,X2T-09,X2T-10,X2T-11,X2T-12,X2T-13,X2T-14,X2T-15,X2T-16,X2T-17,X2T-18,X2T-19,X2T-20,X2T-21,X2T-22,X2T-23,X2T-24,X2T-25,X2T-26,X2T-27,X2T-28,X2T-30,X2T-31,X2T-32,X2T-33,X2T-34,X2T-35,X2T-36,X2T-37,X2T-38,X2T-39,X2T-41,X2T-42,X2T-44,X3G-01,X3G-02,X3G-03,X3G-04,X3G-05,X3G-06,X3G-07,X3G-08,X3G-09,X3G-10,X3G-11,X3G-12,X3G-13,X3G-14,X3G-15,X3N-01,X3N-02,X3N-03,X3N-04,X3N-05,X3N-06,X3N-07,X3N-08,X3N-09,X3N-10,X3N-11,X3N-12,X3N-13,X3N-14,X3T-01,X3T-02,X3T-03,X3T-04,X3T-05,X3T-06,X3T-07,X3T-08,X3T-09,X3T-10,X3T-11,X3T-12,X3T-13,X3T-14,X3T-15,X3T-16,X3T-17,X3T-18,X3T-19,X3T-20,X3T-21,X3T-22,X3T-23,X3T-24,X3T-25,X3T-26,X3T-27,X3T-28,X3T-29,X3T-30,X3T-31,X3T-32,X3T-33,X3T-34,X3T-35,X3T-36,X3T-37,X3T-38,X3T-39,X3T-40,X3T-41,X3T-42,X3T-43,X3T-44
ZOTU1233,9,0,0,0,0,5,144,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,67,0,0,0,0,0,39,0,981,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,22,71,95,36,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZOTU4661,1,0,0,8,5,3,9,1,3,0,3,12,14,1,4,18,7,12,0,19,11,3,14,34,43,20,5,12,12,0,4,7,0,0,0,3,0,0,4,6,0,0,5,1,5,10,0,4,1,4,131,34,25,7,10,11,0,7,0,12,27,0,3,4,0,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,1,0,0,0,0,0,1,0,0,0,0,2,0,7,1,0,0,0,0,0,0,0,0,0,0,5,0,0,2,7,8,10,809,3,3,2,24,3,0,0,2,27,1,0,0,0,2,0,7,15,14,10,1,25,1,0,14,0,0,7,1,0,2,8,1,14,0,0,0,6,0,0,0,0,5,0,0,0,8,0,1,0,0,4,0,0,24,0,0,5,0,1,0,1,4,17,11,0,0
ZOTU4331,0,0,1,8,2,117,8,1,0,37,1,289,19,25,389,2,27,124,72,16,21,6,1,6,71,18,16,70,19,0,17,0,8,72,0,4,1,0,0,1,21,17,9,49,7,0,18,27,3,0,9,1,66,214,0,155,7,102,0,64,328,0,65,12,0,6,18,40,24,10,3,0,21,0,0,0,99,5,1,0,0,0,0,0,1,131,38,0,0,6,49,0,3,2,1,42,20,0,56,1,0,0,0,0,0,20,0,0,1,48,0,0,12,6,3,64,59,1,1,0,0,0,5,61,0,0,0,1097,145,42,0,158,0,0,0,10,0,0,4,16,15,30,0,1,6,40,0,37,11,0,0,6,0,0,0,6,523,0,0,3,12,15,10,0,56,3,28,11,10,48,0,0,3,1,0,0,0,0,10,2,1,0,18,14,94,23,0,0,0,0,0,0,7,0,70,35,4,174,1002,1,0,0,756,25,0,8,22,0,0,3,22,20,12,0,163
ZOTU2320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,795,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZOTU3123,0,0,0,3,2,3,1,0,0,6,1,53,3,0,3,16,30,15,21,6,23,24,5,1,14,6,31,39,0,0,0,0,0,0,0,2,17,0,4,1,0,0,0,0,93,10,5,14,0,7,8,7,0,69,5,59,21,286,16,40,20,0,31,2,0,57,52,0,14,0,0,122,78,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,2454,0,0,0,19,0,0,0,0,1,0,0,0,5,0,0,6,6,34,11,23,54,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,12,4,0,0,0
ZOTU271,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,63,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6222,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZOTU5214,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,15,0,0,23,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZOTU730,1,0,1,1,0,44,8,6,0,11,5,79,2,0,19,10,22,4,9,12,49,4,6,28,26,75,24,19,0,1,0,0,1,0,0,6,0,9,5,1,0,34,186,3,9,0,0,4,20,8,1,2,1,0,4,0,14,0,0,3,6,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,11,65,1,3,0,8,0,1,9,4,44,9,6,36,18,13,0,0,0,0,0,0,0,0,4,1917,2,0,5,24,17,18,0,0,1,24,1,55,0,0,25,0,0,0,0,0,8,5,2,1,5,0,1,0,8,15,0,0,0,0,0,0,14,2,0,0,0,0,90,0,0,150,0,0,0,0,0,0,0,1,2,11,6,4,10,0,0,1,2,0,0,0,0,0,2,0,4,0,24,8,40,0,0,0,0,0,0,0,0,0,0,29,5,0,0,0,0,0,0,3,5,0,0,0,0,0,0,5,0,0
ZOTU4216,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,32,0,0,0,0
ZOTU2566,0,0,8,0,0,4,0,0,0,0,0,4,0,0,1,0,1,0,0,9,0,0,0,0,0,0,1,0,0,1,2,0,0,0,1,0,0,0,0,0,0,5,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,6,0,0,0,0,12,0,0,0,0,20,11,0,0,0,9,9,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,5,0,0,8,0,0,12,0,0,0,0,7,4,0,0,0,0,0,0,0,6,8,0,0,0,0,16,1,234,78,0,0,0,0,0,0,0,0,27,0,8,1,0,0,0,0,5,8,1,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0
ZOTU2044,133,85,2,106,51,18,36,136,14,78,116,14,29,3,26,11,4,15,68,18,11,13,8,12,8,4,2,11,1,2,54,5,38,5,143,7,15,10,2,1,20,22,157,24,12,18,7,18,91,2,38,115,79,41,3,7,6,19,2,26,16,0,17,0,0,0,14,8,0,9,13,1,0,0,0,0,46,0,9,0,4,0,1,0,0,4,4,0,0,48,0,0,0,1,0,0,18,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,21,0,1,0,0,0,0,0,0,0,16,59,0,0,0,7,0,0,0,57,0,0,0,0,0,0,0,2,11,18,0,1,1,9,0,39,7,8,0,1,39,0,0,0,10,0,4,5,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,0,0,17,1,0,0,2,16,0,10,1,7,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,38,0,0
ZOTU3794,0,1,0,11,0,0,0,0,0,0,0,9,1,2,0,0,4,6,6,3,3,7,0,1,21,6,3,1,16,0,10,3,5,6,0,0,0,0,0,1,6,2,5,12,0,9,0,11,0,3,15,0,7,0,0,32,0,33,0,0,9,0,10,0,3,4,46,57,7,1,4,34,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,18,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,13,0,0,1,2,0,7,3,0,1,0,0,2,0,15,0,7,0,2,75,1,0,0,0,0,4,0,16,19,47,0,8,0,0,26,0,0,3,1,0,1,6,3,3,3,11,0,5,0,0,0,0,0,0,9,3,15,0,171,151,0,25,0,1,31,0,0,17,5,23,14,15,0,0
ZOTU4285,27,0,0,0,1,1,7,0,1,0,3,74,0,0,0,3,1,121,0,5,31,0,1,3,10,1,2,0,0,0,0,0,0,0,0,2,15,0,0,0,0,0,0,0,0,17,0,0,0,0,0,53,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,13,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,26,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0
ZOTU2086,0,0,0,2,0,0,11,2,3,0,0,2,0,0,2,11,7,3,0,19,8,7,4,1,1,18,3,13,13,0,0,0,0,0,0,8,0,0,0,7,0,1,0,0,0,6,0,0,0,3,10,24,14,25,13,5,77,22,0,8,18,0,16,0,15,0,1,0,0,1,0,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,0,0,42,11,0,0,3,2,0,0,0,4,14,5,4,0,2,0,0,12,1,12,1,0,94,0,0,0,13,0,5,0,0,0,13,1,6,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,73,0,0,0,0,0,14,0,0,0,0,4,0,0,1,6
ZOTU4731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2,439,126,11,0,0,0,0,0,0,0,0,6,12,0,0,0,0,0,0,6,2,0,0,0,0,18,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZOTU306,0,8,0,1,0,0,2,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,3,0,0,41,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,2,0,0,0,0,0,0,13,0,0,0,0,0,0,0,7,0,0,0,0,0,0,2,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,233,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,2,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,6414,637,1036,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0
ZOTU6028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,8,0,0,0,21,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0
ZOTU6031,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,23,0,0,0,0,0,0,0,0,5,9,0,9,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,18,3,0,0,0,5,0,0,5,7,1,0,0,1,0,0,0,47,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZOTU2556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,383,0,0,0,0,0,4,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,10,0,0,0,2,0,17,3,0,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
ZOTU343,0,3,244,16,304,602,167,51,0,1,4,47,0,0,99,0,4,3,267,20,22,0,17,6,0,0,51,56,166,1,23,0,17,0,9,8,0,62,0,2,146,25,1,0,296,0,0,7,1,13,3,4,0,253,16,0,2,0,272,0,12,1,992,78,1262,0,138,67,64,0,7,0,0,0,0,0,0,0,139,0,6,0,0,0,19,2,0,0,0,0,0,0,0,0,5,0,67,0,0,0,0,0,0,0,0,0,199,1,0,0,0,0,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,212,53,0,9,0,4,0,0,0,0,0,0,3,3,1,430,0,0,0,27,11,0,0,0,0,11,0,0,0,14,0,0,34,0,1,18,2,1,4,0,0,0,41,0,0,0,1,2,791,1,1,0,0,0,0,0,0,0,0,1,163,0,0,0,0,0,0,1092
ZOTU2946,1,0,0,9,2,1,0,0,5,2,1,12,1,1,2,38,18,6,10,22,23,17,12,11,3,2,5,16,3,0,0,25,2,0,0,7,1,5,2,4,2,11,52,73,35,2,9,8,34,15,42,26,37,12,25,11,11,43,6,15,47,1,7,12,20,12,4,42,50,2,0,87,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,14,0,3,2,0,1,0,6,1,0,0,0,0,0,0,0,0,0,0,15,1,2,0,0,0,2,1,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,3,5,0,0,1,3,1,0,0,0
ZOTU416,0,1,1,0,1,0,0,2,7,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,2,2,0,0,1,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,15,0,3693,1,4,1,0,0,0,53,0,0,0,0,0,1,0,0,19,208,18,4,0,0,0,0,0,0,3,7,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZOTU4762,0,3,1,0,0,0,0,0,0,0,0,0,1,150,0,4,1,0,0,4,5,0,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,496,0,0,0,0,0,0,163,0,0,0,0,0,0,0,0,0,2,20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZOTU5333,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,7,6,0,0,4,9,0,3,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,19,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,0,0,0
ZOTU388,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,2,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,1655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,357,22,0,0,0,0,0,0,0,0,0,0,0,0,0,4178,0,0,0,0,0,0,0,90,0,0,0,0,3,0,0,0,0,35,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,10,0,0
ZOTU4636,0,0,0,0,0,0,0,0,17,0,18,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,19,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,10,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
ZOTU1141,0,48,12,0,0,0,0,0,0,0,0,0,1,1083,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,51,0,4,0,0,1,0,0,0,0,0,13,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZOTU5057,3,0,0,0,0,1,1,3,0,0,1,2,6,0,0,3,1,0,0,0,8,12,0,0,0,0,0,1,1,0,2,5,2,0,2,1,0,0,0,1,1,1,1,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,4,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,4,3,0,3,0,0,1,0,5,4,10,0,0,0,2,0,5,3,4,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,2,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,0,0,0,0,5,0,0,0,0,0,0
