,Kingdom,Phylum,Class,Order,Family,Genus,Species
ZOTU5843,Eukaryota,,,,,,
ZOTU3610,Eukaryota,Arthropoda,Insecta,Plecoptera,Nemouridae,Nemoura,Nemoura_cinerea
ZOTU5375,Eukaryota,,,,,,
ZOTU2362,Eukaryota,,,,,,
ZOTU3002,Eukaryota,Chordata,,,,,
ZOTU6556,Eukaryota,,,,,,
ZOTU4782,Eukaryota,,,,,,
ZOTU5297,Eukaryota,,,,,,
ZOTU5170,Eukaryota,,,,,,
ZOTU5081,Eukaryota,Arthropoda,Insecta,Plecoptera,Leuctridae,Leuctra,Leuctra_moselyi
ZOTU305,Eukaryota,,,,,,
ZOTU3797,Eukaryota,,,,,,
ZOTU1751,Eukaryota,,,,,,
ZOTU5311,Eukaryota,,,,,,
ZOTU3860,Eukaryota,,,,,,
ZOTU3806,Eukaryota,Arthropoda,Branchiopoda,Diplostraca,Chydoridae,Chydorus,Chydorus_brevilabris
ZOTU6633,Eukaryota,,,,,,
ZOTU6539,Eukaryota,,,,,,
ZOTU5440,Eukaryota,,,,,,
ZOTU5527,Eukaryota,,,,,,
ZOTU3102,Eukaryota,Arthropoda,Insecta,Diptera,,,
ZOTU4101,Eukaryota,,,,,,
ZOTU4113,Eukaryota,,,,,,
ZOTU6402,Eukaryota,Arthropoda,,,,,
ZOTU4192,Eukaryota,,,,,,
ZOTU1875,Eukaryota,Arthropoda,Insecta,,,,
ZOTU1030,Eukaryota,Arthropoda,,,,,
ZOTU2494,Eukaryota,,,,,,
ZOTU3367,Eukaryota,,,,,,
ZOTU4764,Eukaryota,,,,,,
ZOTU5717,Eukaryota,,,,,,
ZOTU4853,Eukaryota,,,,,,
ZOTU5093,Eukaryota,Arthropoda,,,,,
ZOTU3332,Eukaryota,,,,,,
ZOTU3920,Eukaryota,,,,,,
ZOTU4688,Eukaryota,,,,,,
ZOTU5605,Eukaryota,,,,,,
ZOTU937,Eukaryota,,,,,,
ZOTU820,Eukaryota,Arthropoda,,,,,
ZOTU5248,Eukaryota,,,,,,
ZOTU5948,Eukaryota,,,,,,
ZOTU5701,Eukaryota,,,,,,
ZOTU2729,Eukaryota,,,,,,
ZOTU2551,Eukaryota,,,,,,
ZOTU4201,Eukaryota,,,,,,
ZOTU4941,Eukaryota,,,,,,
ZOTU4939,Eukaryota,,,,,,
ZOTU4288,Eukaryota,Arthropoda,,,,,
ZOTU3893,Eukaryota,,,,,,
ZOTU2691,Eukaryota,,,,,,
ZOTU2527,Eukaryota,Arthropoda,Chilopoda,Geophilomorpha,Geophilidae,Geophilus,Geophilus_flavus
ZOTU6637,Eukaryota,Arthropoda,,,,,
ZOTU5976,Eukaryota,,,,,,
ZOTU4144,Eukaryota,,,,,,
ZOTU4809,Eukaryota,,,,,,
ZOTU4466,Eukaryota,Arthropoda,Insecta,Diptera,,,
ZOTU4304,Eukaryota,Arthropoda,Insecta,Diptera,Simuliidae,Simulium,Simulium_intermedium
ZOTU2540,Eukaryota,Chordata,Mammalia,Suidae,Sus,Sus_scrofa,
ZOTU4259,Eukaryota,,,,,,
ZOTU1771,Eukaryota,,,,,,
ZOTU723,Eukaryota,,,,,,
ZOTU4362,Eukaryota,Arthropoda,Maxillopoda,Cyclopoida,Cyclopidae,Eucyclops,Eucyclops_serrulatus
ZOTU3220,Eukaryota,,,,,,
ZOTU5516,Eukaryota,Arthropoda,Insecta,Plecoptera,Leuctridae,Leuctra,Leuctra_major
ZOTU5402,Eukaryota,,,,,,
ZOTU464,Eukaryota,,,,,,
ZOTU3051,Eukaryota,Chordata,,,,,
ZOTU2571,Eukaryota,Arthropoda,,,,,
ZOTU4348,Eukaryota,,,,,,
ZOTU6290,Eukaryota,,,,,,
ZOTU2868,Eukaryota,,,,,,
ZOTU2367,Eukaryota,,,,,,
ZOTU5002,Eukaryota,,,,,,
ZOTU5398,Eukaryota,,,,,,
ZOTU4315,Eukaryota,Arthropoda,Insecta,,,,
ZOTU4386,Eukaryota,,,,,,
ZOTU3032,Eukaryota,,,,,,
ZOTU4851,Eukaryota,,,,,,
ZOTU5588,Eukaryota,,,,,,
ZOTU3267,Eukaryota,,,,,,
ZOTU4570,Eukaryota,Arthropoda,,,,,
ZOTU4194,Eukaryota,Arthropoda,Insecta,Coleoptera,Nitidulidae,Epuraea,Epuraea_melanocephala
ZOTU3422,Eukaryota,,,,,,
ZOTU4736,Eukaryota,,,,,,
ZOTU4477,Eukaryota,Arthropoda,Insecta,Trichoptera,Limnephilidae,Limnephilus,Limnephilus_lunatus
ZOTU4307,Eukaryota,,,,,,
ZOTU5339,Eukaryota,,,,,,
ZOTU5431,Eukaryota,Arthropoda,Insecta,,,,
ZOTU6055,Eukaryota,Arthropoda,Insecta,,,,
ZOTU4164,Eukaryota,,,,,,
ZOTU4026,Eukaryota,,,,,,
ZOTU4295,Eukaryota,,,,,,
ZOTU6553,Eukaryota,,,,,,
ZOTU5654,Eukaryota,,,,,,
ZOTU4818,Eukaryota,,,,,,
ZOTU4898,Eukaryota,,,,,,
ZOTU5747,Eukaryota,Arthropoda,Insecta,Coleoptera,Carabidae,Carabus,Carabus_coriaceus
ZOTU6614,Eukaryota,,,,,,
ZOTU6158,Eukaryota,,,,,,
ZOTU1031,Eukaryota,Arthropoda,Insecta,,,,
ZOTU6184,Eukaryota,,,,,,
ZOTU5096,Eukaryota,,,,,,
ZOTU5515,Eukaryota,Arthropoda,Insecta,,,,
ZOTU4361,Eukaryota,,,,,,
ZOTU5025,Eukaryota,Arthropoda,Insecta,,,,
ZOTU2513,Eukaryota,,,,,,
ZOTU4905,Eukaryota,,,,,,
ZOTU6182,Eukaryota,,,,,,
ZOTU5809,Eukaryota,,,,,,
ZOTU4198,Eukaryota,,,,,,
ZOTU6592,Eukaryota,,,,,,
ZOTU3137,Eukaryota,,,,,,
ZOTU5357,Eukaryota,,,,,,
ZOTU6300,Eukaryota,,,,,,
ZOTU5387,Eukaryota,,,,,,
ZOTU6503,Eukaryota,,,,,,
ZOTU396,Eukaryota,,,,,,
ZOTU3929,Eukaryota,Arthropoda,Insecta,Diptera,,,
ZOTU5421,Eukaryota,,,,,,
ZOTU5917,Eukaryota,,,,,,
ZOTU3627,Eukaryota,,,,,,
ZOTU5033,Eukaryota,,,,,,
ZOTU3822,Eukaryota,Arthropoda,Insecta,Diptera,Simuliidae,,
ZOTU5625,Eukaryota,,,,,,
ZOTU4271,Eukaryota,,,,,,
ZOTU2167,Eukaryota,,,,,,
ZOTU4864,Eukaryota,,,,,,
ZOTU4745,Eukaryota,Arthropoda,,,,,
ZOTU4330,Eukaryota,Arthropoda,Insecta,,,,
ZOTU2832,Eukaryota,,,,,,
ZOTU6515,Eukaryota,,,,,,
ZOTU2844,Eukaryota,Arthropoda,Insecta,Diptera,Simuliidae,Simulium,
ZOTU4694,Eukaryota,,,,,,
ZOTU5658,Eukaryota,,,,,,
ZOTU3062,Eukaryota,,,,,,
ZOTU3732,Eukaryota,Gastrotricha,,,,,
ZOTU6231,Eukaryota,Arthropoda,Insecta,Diptera,,,
ZOTU5450,Eukaryota,,,,,,
ZOTU5988,Eukaryota,,,,,,
ZOTU6249,Eukaryota,,,,,,
ZOTU5853,Eukaryota,,,,,,
ZOTU4292,Eukaryota,Annelida,,,,,
ZOTU6414,Eukaryota,,,,,,
ZOTU3781,Eukaryota,,,,,,
ZOTU2204,Eukaryota,Chordata,,,,,
ZOTU6415,Eukaryota,,,,,,
ZOTU6196,Eukaryota,,,,,,
ZOTU5070,Eukaryota,Arthropoda,Collembola,Poduromorpha,Neanuridae,Bilobella,Bilobella_braunerae
ZOTU2165,Eukaryota,,,,,,
ZOTU5299,Eukaryota,,,,,,
ZOTU6277,Eukaryota,Mollusca,,,,,
ZOTU5942,Eukaryota,,,,,,
ZOTU3350,Eukaryota,,,,,,
ZOTU5997,Eukaryota,,,,,,
ZOTU3635,Eukaryota,,,,,,
ZOTU2336,Eukaryota,Arthropoda,Ostracoda,Podocopida,Cyprididae,Cypridopsis,Cypridopsis_vidua
ZOTU6500,Eukaryota,,,,,,
ZOTU6287,Eukaryota,,,,,,
ZOTU5058,Eukaryota,,,,,,
ZOTU2548,Eukaryota,,,,,,
ZOTU2410,Eukaryota,Arthropoda,Chilopoda,Geophilomorpha,Linotaeniidae,Strigamia,Strigamia_acuminata
ZOTU1139,Eukaryota,,,,,,
ZOTU5090,Eukaryota,Arthropoda,Insecta,Hemiptera,,,
ZOTU6609,Eukaryota,,,,,,
ZOTU6649,Eukaryota,Annelida,Clitellata,Arhynchobdellida,Erpobdellidae,Trocheta,Trocheta_intermedia
ZOTU3874,Eukaryota,,,,,,
ZOTU848,Eukaryota,,,,,,
ZOTU4812,Eukaryota,,,,,,
ZOTU6473,Eukaryota,Arthropoda,Insecta,Diptera,Chironomidae,Tvetenia,Tvetenia_calvescens
ZOTU6669,Eukaryota,,,,,,
ZOTU2516,Eukaryota,,,,,,
ZOTU3963,Eukaryota,,,,,,
ZOTU5026,Eukaryota,Arthropoda,,,,,
ZOTU4059,Eukaryota,,,,,,
ZOTU6423,Eukaryota,,,,,,
ZOTU1363,Eukaryota,Arthropoda,Insecta,Diptera,,,
ZOTU5177,Eukaryota,,,,,,
ZOTU4553,Eukaryota,Arthropoda,,,,,
ZOTU6330,Eukaryota,Arthropoda,Insecta,Plecoptera,Perlidae,Perla,Perla_grandis
ZOTU3280,Eukaryota,Arthropoda,Insecta,Diptera,,,
ZOTU5839,Eukaryota,,,,,,
ZOTU5561,Eukaryota,,,,,,
ZOTU6020,Eukaryota,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Rhithrogena,Rhithrogena_semicolorata
ZOTU5596,Eukaryota,Arthropoda,,,,,
ZOTU2304,Eukaryota,Arthropoda,Insecta,Diptera,,,
ZOTU4407,Eukaryota,Arthropoda,Insecta,Diptera,Tachinidae,Phasia,Phasia_hemiptera
ZOTU4531,Eukaryota,,,,,,
ZOTU5536,Eukaryota,,,,,,
ZOTU6352,Eukaryota,,,,,,
ZOTU5623,Eukaryota,,,,,,
ZOTU3947,Eukaryota,,,,,,
ZOTU3831,Eukaryota,,,,,,
ZOTU4433,Eukaryota,,,,,,
ZOTU4003,Eukaryota,Arthropoda,Insecta,Ephemeroptera,Leptophlebiidae,Habrophlebia,Habrophlebia_fusca
ZOTU6480,Eukaryota,,,,,,
ZOTU6380,Eukaryota,Arthropoda,,,,,
ZOTU4606,Eukaryota,,,,,,
ZOTU3626,Eukaryota,,,,,,
ZOTU6150,Eukaryota,,,,,,
ZOTU5684,Eukaryota,,,,,,
ZOTU3518,Eukaryota,,,,,,
ZOTU2785,Eukaryota,Arthropoda,Insecta,Diptera,,,
ZOTU2716,Eukaryota,Platyhelminthes,Monogenea,Gyrodactylidae,Gyrodactylus,Gyrodactylus_derjavinoides,
ZOTU4980,Eukaryota,Arthropoda,,,,,
ZOTU3898,Eukaryota,,,,,,
ZOTU5825,Eukaryota,,,,,,
ZOTU5923,Eukaryota,,,,,,
ZOTU2617,Eukaryota,Arthropoda,Insecta,Plecoptera,Perlodidae,Isoperla,Isoperla_grammatica
ZOTU5386,Eukaryota,,,,,,
ZOTU6336,Eukaryota,Rotifera,Bdelloidea,,,,
ZOTU5675,Eukaryota,,,,,,
ZOTU6365,Eukaryota,,,,,,
ZOTU5211,Eukaryota,,,,,,
ZOTU4186,Eukaryota,,,,,,
ZOTU2997,Eukaryota,,,,,,
ZOTU3890,Eukaryota,,,,,,
ZOTU5877,Eukaryota,,,,,,
ZOTU6237,Eukaryota,Arthropoda,Insecta,,,,
ZOTU6489,Eukaryota,Arthropoda,Insecta,Diptera,Chironomidae,Limnophyes,Limnophyes_edwardsi
ZOTU5082,Eukaryota,,,,,,
ZOTU5235,Eukaryota,,,,,,
ZOTU2620,Eukaryota,,,,,,
ZOTU3614,Eukaryota,,,,,,
ZOTU5575,Eukaryota,,,,,,
ZOTU6676,Eukaryota,Chordata,,,,,
ZOTU2005,Eukaryota,Arthropoda,,,,,
ZOTU323,Eukaryota,Arthropoda,,,,,
ZOTU66,Eukaryota,,,,,,
ZOTU419,Eukaryota,,,,,,
ZOTU135,Eukaryota,,,,,,
ZOTU213,Eukaryota,Arthropoda,,,,,
ZOTU977,Eukaryota,Arthropoda,,,,,
ZOTU3057,Eukaryota,Arthropoda,Collembola,Poduromorpha,Hypogastruridae,Ceratophysella,Ceratophysella_bengtssoni
ZOTU6418,Eukaryota,,,,,,
ZOTU5818,Eukaryota,,,,,,
ZOTU5124,Eukaryota,,,,,,
ZOTU5985,Eukaryota,Arthropoda,,,,,
ZOTU5628,Eukaryota,Arthropoda,Insecta,Diptera,,,
ZOTU4329,Eukaryota,,,,,,
ZOTU1834,Eukaryota,Arthropoda,Insecta,,,,
ZOTU2872,Eukaryota,,,,,,
ZOTU2279,Eukaryota,Arthropoda,,,,,
ZOTU1000,Eukaryota,Arthropoda,,,,,
ZOTU1241,Eukaryota,,,,,,
ZOTU5208,Eukaryota,,,,,,
ZOTU801,Eukaryota,,,,,,
ZOTU3662,Eukaryota,,,,,,
ZOTU4289,Eukaryota,,,,,,
ZOTU2544,Eukaryota,,,,,,
ZOTU800,Eukaryota,,,,,,
ZOTU989,Eukaryota,,,,,,
ZOTU2657,Eukaryota,Arthropoda,,,,,
ZOTU2938,Eukaryota,,,,,,
ZOTU1710,Eukaryota,Arthropoda,Insecta,Diptera,Simuliidae,Simulium,
ZOTU663,Eukaryota,,,,,,
ZOTU6623,Eukaryota,,,,,,
ZOTU2220,Eukaryota,Arthropoda,Insecta,,,,
ZOTU1638,Eukaryota,,,,,,
ZOTU3756,Eukaryota,,,,,,
ZOTU522,Eukaryota,,,,,,
ZOTU1174,Eukaryota,Arthropoda,,,,,
ZOTU1066,Eukaryota,,,,,,
ZOTU578,Eukaryota,,,,,,
ZOTU5303,Eukaryota,Arthropoda,Insecta,Odonata,Aeshnidae,Anax,
ZOTU3755,Eukaryota,,,,,,
ZOTU1708,Eukaryota,Arthropoda,,,,,
ZOTU1981,Eukaryota,,,,,,
ZOTU1990,Eukaryota,Arthropoda,,,,,
ZOTU2452,Eukaryota,Arthropoda,Insecta,,,,
ZOTU1809,Eukaryota,Arthropoda,Insecta,,,,
ZOTU2290,Eukaryota,Arthropoda,,,,,
ZOTU6256,Eukaryota,,,,,,
ZOTU4869,Eukaryota,,,,,,
ZOTU1917,Eukaryota,,,,,,
ZOTU2977,Eukaryota,,,,,,
ZOTU2081,Eukaryota,,,,,,
ZOTU3765,Eukaryota,,,,,,
ZOTU2848,Eukaryota,,,,,,
ZOTU3560,Eukaryota,Arthropoda,,,,,
ZOTU6163,Eukaryota,Arthropoda,,,,,
ZOTU4944,Eukaryota,,,,,,
ZOTU6616,Eukaryota,,,,,,
ZOTU5669,Eukaryota,,,,,,
ZOTU2752,Eukaryota,,,,,,
ZOTU1979,Eukaryota,,,,,,
ZOTU2446,Eukaryota,,,,,,
ZOTU2777,Eukaryota,Arthropoda,,,,,
ZOTU4103,Eukaryota,,,,,,
ZOTU5631,Eukaryota,,,,,,
ZOTU2765,Eukaryota,,,,,,
ZOTU3463,Eukaryota,,,,,,
ZOTU5734,Eukaryota,,,,,,
ZOTU4555,Eukaryota,,,,,,
ZOTU5579,Eukaryota,,,,,,
ZOTU3316,Eukaryota,,,,,,
ZOTU4069,Eukaryota,,,,,,
ZOTU3285,Eukaryota,,,,,,
ZOTU4440,Eukaryota,Arthropoda,Insecta,,,,
ZOTU2272,Eukaryota,Arthropoda,,,,,
ZOTU2782,Eukaryota,,,,,,
ZOTU4522,Eukaryota,,,,,,
ZOTU6362,Eukaryota,,,,,,
ZOTU4806,Eukaryota,,,,,,
ZOTU6076,Eukaryota,Arthropoda,,,,,
ZOTU3251,Eukaryota,Arthropoda,Insecta,,,,
ZOTU6463,Eukaryota,,,,,,
ZOTU4559,Eukaryota,Arthropoda,,,,,
ZOTU4468,Eukaryota,,,,,,
ZOTU5334,Eukaryota,Arthropoda,Insecta,,,,
ZOTU4058,Eukaryota,,,,,,
ZOTU6474,Eukaryota,,,,,,
ZOTU4724,Eukaryota,Arthropoda,Insecta,,,,
ZOTU4888,Eukaryota,,,,,,
ZOTU6588,Eukaryota,,,,,,
ZOTU6324,Eukaryota,,,,,,
ZOTU5601,Eukaryota,,,,,,
ZOTU5760,Eukaryota,Arthropoda,,,,,
ZOTU6068,Eukaryota,,,,,,
ZOTU4557,Eukaryota,,,,,,
ZOTU4402,Eukaryota,,,,,,
ZOTU4175,Eukaryota,,,,,,
ZOTU4850,Eukaryota,,,,,,
ZOTU6209,Eukaryota,,,,,,
ZOTU4648,Eukaryota,,,,,,
ZOTU3056,Eukaryota,Arthropoda,Malacostraca,Isopoda,Asellidae,Asellus,Asellus_aquaticus
ZOTU6430,Eukaryota,Arthropoda,,,,,
ZOTU4820,Eukaryota,Arthropoda,Collembola,,,,
ZOTU5510,Eukaryota,,,,,,
ZOTU5265,Eukaryota,Chordata,Aves,Passeriformes,Corvidae,Garrulus,Garrulus_glandarius
ZOTU4947,Eukaryota,Arthropoda,,,,,
ZOTU4900,Eukaryota,Arthropoda,Insecta,Coleoptera,Staphylinidae,Philonthus,Philonthus_decorus
ZOTU3933,Eukaryota,Rotifera,Bdelloidea,,,,
ZOTU4730,Eukaryota,Arthropoda,,,,,
ZOTU2582,Eukaryota,,,,,,
ZOTU3173,Eukaryota,Arthropoda,,,,,
ZOTU4082,Eukaryota,,,,,,
ZOTU3232,Eukaryota,Arthropoda,,,,,
ZOTU5807,Eukaryota,,,,,,
ZOTU4218,Eukaryota,Gastrotricha,Class_Gastrotricha,Chaetonotida,Chaetonotidae,Chaetonotus,Chaetonotus_antrumus
ZOTU6045,Eukaryota,,,,,,
ZOTU6443,Eukaryota,,,,,,
ZOTU5409,Eukaryota,Arthropoda,Insecta,Coleoptera,Curculionidae,Rhynchaenus,Rhynchaenus_fagi
ZOTU5174,Eukaryota,,,,,,
ZOTU5943,Eukaryota,,,,,,
ZOTU3846,Eukaryota,Chordata,Reptilia,Squamata,Anguidae,Anguis,Anguis_fragilis
ZOTU6252,Eukaryota,,,,,,
ZOTU6683,Eukaryota,,,,,,
ZOTU6386,Eukaryota,,,,,,
ZOTU4857,Eukaryota,Rotifera,Monogononta,,,,
ZOTU6041,Eukaryota,,,,,,
ZOTU6066,Eukaryota,,,,,,
ZOTU5964,Eukaryota,,,,,,
ZOTU5220,Eukaryota,,,,,,
ZOTU6320,Eukaryota,,,,,,
ZOTU5603,Eukaryota,,,,,,
ZOTU3294,Eukaryota,,,,,,
ZOTU2186,Eukaryota,,,,,,
ZOTU2533,Eukaryota,,,,,,
ZOTU1533,Eukaryota,,,,,,
ZOTU2273,Eukaryota,Arthropoda,Insecta,Diptera,Culicidae,Anopheles,Anopheles_plumbeus
ZOTU4849,Eukaryota,,,,,,
ZOTU4954,Eukaryota,Arthropoda,,,,,
ZOTU2433,Eukaryota,,,,,,
ZOTU6193,Eukaryota,,,,,,
ZOTU4924,Eukaryota,,,,,,
ZOTU3743,Eukaryota,,,,,,
ZOTU5278,Eukaryota,,,,,,
ZOTU6431,Eukaryota,Arthropoda,Insecta,Plecoptera,Nemouridae,Nemoura,Nemoura_obtusa
ZOTU6663,Eukaryota,Arthropoda,Insecta,Trichoptera,Limnephilidae,Potamophylax,Potamophylax_latipennis
ZOTU3103,Eukaryota,Arthropoda,,,,,
ZOTU4494,Eukaryota,,,,,,
ZOTU5800,Eukaryota,,,,,,
ZOTU5342,Eukaryota,,,,,,
ZOTU2075,Eukaryota,,,,,,
ZOTU4810,Eukaryota,,,,,,
ZOTU6370,Eukaryota,,,,,,
ZOTU1799,Eukaryota,Rotifera,Monogononta,,,,
ZOTU1701,Eukaryota,,,,,,
ZOTU678,Eukaryota,,,,,,
ZOTU4754,Eukaryota,,,,,,
ZOTU5868,Eukaryota,,,,,,
ZOTU6542,Eukaryota,,,,,,
ZOTU6651,Eukaryota,Rotifera,,,,,
ZOTU3014,Eukaryota,,,,,,
ZOTU4604,Eukaryota,Chordata,,,,,
ZOTU4891,Eukaryota,,,,,,
ZOTU5063,Eukaryota,,,,,,
ZOTU3293,Eukaryota,,,,,,
ZOTU6552,Eukaryota,Chordata,,,,,
ZOTU5748,Eukaryota,,,,,,
ZOTU6593,Eukaryota,,,,,,
ZOTU6667,Eukaryota,,,,,,
ZOTU5035,Eukaryota,Arthropoda,Maxillopoda,Cyclopoida,Cyclopidae,Cyclops,Cyclops_strenuus
ZOTU4952,Eukaryota,,,,,,
ZOTU4848,Eukaryota,Arthropoda,Arachnida,Sarcoptiformes,Oribatulidae,Oribatula,Oribatula_tibialis
ZOTU5196,Eukaryota,Arthropoda,,,,,
ZOTU6494,Eukaryota,,,,,,
ZOTU4068,Eukaryota,,,,,,
ZOTU6571,Eukaryota,Arthropoda,Insecta,Diptera,Limoniidae,,
ZOTU3659,Eukaryota,Chordata,Aves,Passeriformes,Fringillidae,Chloris,Chloris_chloris
ZOTU3311,Eukaryota,,,,,,
ZOTU6262,Eukaryota,,,,,,
ZOTU6554,Eukaryota,,,,,,
ZOTU4620,Eukaryota,,,,,,
ZOTU5529,Eukaryota,,,,,,
ZOTU4019,Eukaryota,,,,,,
ZOTU2669,Eukaryota,Arthropoda,,,,,
ZOTU5911,Eukaryota,,,,,,
ZOTU4208,Eukaryota,Chordata,,,,,
ZOTU5467,Eukaryota,,,,,,
ZOTU6069,Eukaryota,,,,,,
ZOTU3086,Eukaryota,Annelida,Clitellata,,,,
ZOTU3691,Eukaryota,,,,,,
ZOTU6201,Eukaryota,,,,,,
ZOTU3111,Eukaryota,Rotifera,Monogononta,Ploima,Brachionidae,Brachionus,Brachionus_calyciflorus
ZOTU5052,Eukaryota,Arthropoda,Insecta,Diptera,,,
