ASV ID	CN18FESPkoa_SC24	CN18FESPkoa_SC26	CN18FESPkoa_SC29	CN18FESPkoa_SC30	CN18FESPkoa_SC31	CN18FESPkoa_SC32	CN18FESPkoa_SC34	CN18FESPkoa_SC37	CN18FESPkoa_SC40	CN18FESPkoa_SC41	CN18FESPkoa_SC43	CN18FESPkoa_SC44	CN18FESPkoa_SC46	CN18FESPkoa_SC47	CN18FESPkoa_SC49	CN18FESPkoa_SC52	CN18FESPkoa_SC53	CN18FESPkoa_SC55	CN18FESPkoa_SC56	CN18FESPkoa_SC57	CN18FESPkoa_SC58	CN18Fc12_8_eDNA	CN18Fc19_5_eDNA	CN18Fc21_6_eDNA	CN18Fc22_6_eDNA	CN18Fc24_6_eDNA	CN18Fc25_5_eDNA	CN18Fc27_4_eDNA	CN18Fc29_6_eDNA	CN18Fc30_4_eDNA	CN18Fc32_4_eDNA	CN18Fc33_5_eDNA	CN18Fc35_5_eDNA	CN18Fc36_6_eDNA	CN18Fc38_5_eDNA	CN18Fc40_6_eDNA	CN18Fc41_6_eDNA	CN18Fc43_5_eDNA	CN18Fc44_8_eDNA	CN18Fc46_8_eDNA	CN18Fc47_6_eDNA	CN18Fc49_6_eDNA	CN18Fc51_5_eDNA	CN18SESPkoa_SC36	CN18SESPkoa_SC37	CN18SESPkoa_SC39	CN18SESPkoa_SC40	CN18SESPkoa_SC41	CN18SESPkoa_SC42	CN18SESPkoa_SC44	CN18SESPkoa_SC45	CN18SESPkoa_SC47	CN18SESPkoa_SC49	CN18Sc09_2_eDNA	CN18Sc10_2_eDNA	CN18Sc14_2_eDNA	CN18Sc14_8_eDNA	CN18Sc15_2_eDNA	CN18Sc15_8_eDNA	CN18Sc18_2_eDNA	CN18Sc18_8_eDNA	CN18Sc27_2_eDNA	CN18Sc27_8_eDNA
ASV_861	1	0	0	0	5	0	1	1	2	1	3	2	4	1	4	2	2	4	14	2	4	3	4	3	6	0	0	2	5	3	2	9	0	6	4	5	1	3	2	2	0	0	0	16	0	5	0	1	1	0	0	0	0	0	0	0	0	1	3	0	9	1	1
ASV_862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	12	0	6	4	1	9	5	4	0	4	0	14	0	37	0
ASV_863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	6	0	4	0	6	8	1	4	13	13	7	4	0	12	0	2	0
ASV_864	0	1	2	0	1	4	0	6	2	4	3	2	4	3	4	3	6	5	4	6	5	4	9	6	1	2	5	1	8	5	0	0	1	4	3	4	7	10	1	1	0	2	1	4	2	0	0	0	9	0	4	9	3	8	5	6	11	4	1	11	0	0	0
ASV_865	7	0	3	2	9	4	5	9	4	11	7	8	6	7	6	9	10	12	9	15	15	21	3	11	12	17	4	8	19	12	4	14	1	2	5	5	11	4	7	0	0	5	4	17	1	3	0	1	2	0	1	2	2	7	7	5	1	6	1	4	4	5	1
ASV_866	1	0	0	1	2	1	0	1	2	0	0	0	0	0	1	0	0	2	3	2	3	9	3	0	4	2	0	2	3	2	0	2	0	2	0	5	2	2	2	0	0	2	4	10	0	0	0	4	3	2	2	2	0	1	5	3	8	1	5	4	1	2	4
ASV_867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	8	0	4	6	3	9	1	9	3	8	0	6	0	4	0
ASV_868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	3	0	1	0	4	0	3	11	1	3	16	12	7	3	1	3	0	12	0
ASV_869	5	1	0	0	0	0	1	1	2	5	4	0	1	4	0	0	3	0	0	0	1	1	0	0	2	2	0	3	11	0	0	5	0	1	0	6	0	0	3	0	0	1	6	27	0	10	1	4	0	7	0	0	1	0	1	0	2	2	9	3	3	1	0
ASV_870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	52	0	0	1	21
ASV_871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	9	0	0	0	10	0	0	0	1	0	2	0	32	0	14	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
ASV_873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	6	0	10	0	2	9	8	12	5	7	0	15	0	6	0	5	0
